ep,feasible,reward,J_norm,J_raw,mean_surplus,var_surplus,cohesion_pen,min_pressure,baseline,entropy,best_J_norm_so_far,elapsed_s
1,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575869,0.3333333333333334,23.664100523366077,-0.3794262626449848,41.57942581176758,3.794262626449848,0.11671330000000024
10,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-2.471285052529587,41.591495513916016,3.794262626449848,0.09818879999999996
50,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575869,0.3333333333333334,23.664100523366077,-3.808978963219204,41.64630889892578,3.794262626449848,0.11376090000000083
100,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575869,0.3333333333333334,23.664100523366077,-3.794338471141435,42.16114807128906,3.794262626449848,0.09092399999999934
150,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575869,0.3333333333333334,23.664100523366077,-3.7942630173363407,40.94525909423828,3.794262626449848,0.10878919999999681
200,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575869,0.3333333333333334,23.664100523366077,-3.794262628464391,42.5323600769043,3.794262626449848,0.0962373999999997
250,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575869,0.3333333333333334,23.664100523366077,-3.794262626460233,42.36723327636719,3.794262626449848,0.09030010000000033
300,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575869,0.3333333333333334,23.664100523366077,-3.7942626264499038,42.87771987915039,3.794262626449848,0.08912570000000031
350,1,-3.7101571237095827,3.7101571237095827,29.504449405370544,13.399982249390906,0.7718653392332814,0.38888888888888895,23.664100523366077,-4.327052814005534,43.082618713378906,3.7101571237095827,0.093921899999998
400,1,-5.323530997180342,5.323530997180342,35.36323805967299,13.945554965137854,2.30922789498428,0.5444444444444444,20.749216201058804,-5.123629073963037,42.44108963012695,3.7101571237095827,0.0924334999999985
450,1,-3.9261296314563157,3.9261296314563157,30.236873594711888,13.497184149066161,0.9326869507117072,0.4444444444444443,23.664100523366077,-4.519000669574651,50.74635314941406,3.7101571237095827,0.08790989999999965
500,1,-4.470966872946333,4.470966872946333,32.5520319166536,14.021745219256193,1.3213656778989213,0.5444444444444443,23.82925738213975,-4.576370543918121,20.423019409179688,3.7101571237095827,0.09341709999999637
550,1,-4.584081185373609,4.584081185373609,33.04108643239771,14.15988813267098,1.3811774630926599,0.5777777777777777,23.95623272943653,-4.583572203374082,23.53950309753418,3.7101571237095827,0.09638900000000206
600,1,-4.560469566316738,4.560469566316738,32.90654778239931,14.099015134201743,1.3806169491097176,0.5666666666666665,23.95623272943653,-4.603227804945053,29.280637741088867,3.7101571237095827,0.09943979999999897
650,1,-4.560469566316738,4.560469566316738,32.90654778239931,14.099015134201743,1.3806169491097176,0.5666666666666665,23.95623272943653,-4.600712030956948,29.504222869873047,3.7101571237095827,0.09344620000000248
700,1,-4.469378007662317,4.469378007662317,32.50878827717165,13.972988527660805,1.3431592961722354,0.5333333333333332,23.746678952752916,-4.529683965973055,40.53597640991211,3.7101571237095827,0.09375419999999224
